"","Company","Gender","Age","Occupation","Location","Manufac_country","Make","Model","Cylinder_capacity","Driving_Experience"
"3897","1","2","4","7","2","1","1","2","2","4"
"3898","1","2","4","1","1","1","1","11","1","4"
"3899","1","2","4","3","3","1","2","11","2","1"
"3900","1","2","4","7","1","1","1","11","1","3"
"3901","1","2","4","1","3","1","1","11","1","4"
"3902","1","2","4","3","1","2","4","9","2","4"
"3903","1","2","4","1","3","1","1","11","1","4"
"3904","1","2","4","2","1","1","1","2","2","3"
"3905","1","2","4","1","2","1","1","1","2","4"
"3906","1","2","4","7","1","1","1","2","2","4"
"3907","1","2","4","3","1","2",NA,"11","4","4"
"3908","1","2","4","2","2","1","1","3","3","4"
"3909","1","2","4","1","1","1","1","11","2","4"
"3910","1","2","4","3","2","1","1","1","2","2"
"3911","1","2","4","1","2","1","1","3","3","4"
"3912","1","2","4","2","1","1","2","11","1","4"
"3913","1","2","4","2","3","1","1","11","1","4"
"3914","1","2","4","3","1","3","5","11","2","4"
"3915","1","2","4","1","2","1","1","1","2","4"
"3916","1","2","2","7","2","2","3","6","2","1"
"3917","1","2","4","7","2","1","1","3","3","4"
"3918","1","2","2","6","2","1","1","1","2","4"
"3919","1","2","4","2","2","2","3",NA,"3","4"
"3920","1","2","4","1","3","2",NA,"11","2","2"
"3921","1","2","4","7","3","1","2","5","1","4"
"3922","1","1","4","3","1","4","6","11","4","4"
"3923","1","2","4","1","2","4",NA,"11","2","4"
"3924","1","2","4","3","3","1","2","11","1","4"
"3925","1","2","4","3","2","1","1","3","3","4"
"3926","1","2","2","1","3","2","3","11","2","4"
"3927","1","2","2","3","1","1","1","2","2","4"
"3928","1","2","4","1","3","1","2","5","1","2"
"3929","1","2","4","1","1","2","3","6","2","4"
"3930","1","2","4","1","1","2","3","6","2","4"
"3931","1","2","3","7","1","2","4","9","2","4"
"3932","1","2","4","7","1","1","1","2","2","4"
"3933","1","2","4","3","1","2","3","6","2","4"
"3934","1","2","4","7","1","1","1","1","2","1"
"3935","1","2","3","3","3","1","1","11","1","4"
"3936","1","2","2","2","2","1","1","2","2","4"
"3937","1","2","2","2","1","1","1","2","2","4"
"3938","1","2","4","1","3","2","3","11","2","4"
"3939","1","2","4","3","1","1","2","5","1","4"
"3940","1","2","4","1","1","2",NA,"11","2","4"
"3941","1","2","4","2","1","1","2","11","3","1"
"3942","1","2","4","7","1","2","3","6","2","1"
"3943","1","2","4","7","1","1","1","11","1","1"
"3944","1","2","4","4","1","2","3","7","3","4"
"3945","1","2","1","1","1","1","1","2","2","1"
"3946","1","2","3","7","2","1","1","2","2","1"
"3947","1","2","4","7","2","1","1","1","2","4"
"3948","1","2","4","1","1","1","1","1","2","1"
"3949","1","2","4","3","3","1",NA,"11","2","1"
"3950","1","2","4","1","1","1","1","11","2","4"
"3951","1","2","4","7","3","1","1","2","2","1"
"3952","1","2","1","7","1","1","1","3","3","1"
"3953","1","2","4","1","2","1","1","1","2","4"
"3954","1","2","4","6","1","1","1","1","2","4"
"3955","1","2","4","1","1","4",NA,"11","2","4"
"3956","1","2","3","1","1",NA,NA,"11","2","1"
"3957","1","2","4","2","3","3","5","10","2","4"
"3958","1","2","4","2","2","1","1","4","3","4"
"3959","1","2","4","3","1","1","2","5","1","4"
"3960","1","2","4","3","3","1","1","1","2","4"
"3961","1","2","4","1","1","1",NA,"11","2","3"
"3962","1","2","4","1","3","1","1","2","2","4"
"3963","1","2","2","6","1","4",NA,"11","2","3"
"3964","1","2","4","2","2","1","1","11","2","4"
"3965","1","2","3","1","3","1","1","2","2","4"
"3966","1","2","4","1","3","3","5","11","1","4"
"3967","1","2","4","7","1","1","1","11","1","3"
"3968","1","2","4","1","1","1","1","2","2","4"
"3969","1","2","4","1","1","1","2","5","1","4"
"3970","1","2","4","1","2","1",NA,"11","4","1"
"3971","1","2","4","1","1","1","1","11","2","2"
"3972","1","2","4","2","1","5","7","11","2","4"
"3973","1","2","4","1","2","1","1","11","1","4"
"3974","1","2","4","1","3","1","1","11","1","4"
"3975","1","2","4","7","3","1","1","2","2","2"
"3976","1","2","4","1","2","1","2","5","1","1"
"3977","1","2","4","3","2","1","1","11","2","1"
"3978","1","2","4","3","2","2","3","11","2","4"
"3979","1","2","4","3","1","1","1","1","2","4"
"3980","1","2","4","1","3","1","1","1","2","4"
"3981","1","2","4","1","3","2",NA,"11","1","4"
"3982","1","2","3","1","1","1","1","1","2","4"
"3983","1","2","4","7","3","1","1","11","2","4"
"3984","1","2","4","1","1","1","1","11","1","4"
"3985","1","2","4","3","1","1","1","1","2","3"
"3986","1","2","4","1","1","2","3",NA,"3","4"
"3987","1","2","4","2","1","2","4","9","2","1"
"3988","1","1","4","3","1","1","1","1","2","1"
"3989","1","2","4","1","3","1","1","11","2","1"
"3990","1","2","4","7","1","2",NA,"11","2","4"
"3991","1","2","4","2","3","1","2","5","1","4"
"3992","1","2","4","2","1","2","3","6","2","2"
"3993","1","2","4","1","3","1","1","11","1","1"
"3994","1","2","4","3","1","1","1","3","3","1"
"3995","1","2","4","7","1","4","6","11","2","1"
"3996","1","2","4","7","1","1","1","1","2","4"
"3997","1","2","4","1","2","5","7","11","2","4"
"3998","1","1","4","7","1","1","2","11","1","4"
"3999","1","2","4","7","1","3","5","11","2","4"
"4000","1","2","4","7","1","1","1","11","1","3"
"4001","1","1","4","3","3","1","1","4","3","4"
"4002","1","2","4","1","3","3","5","11","2","4"
"4003","1","2","4","1","2","5","7","11","2","4"
"4004","1","2","4","7","1","1","1","11","2","4"
"4005","1","2","4","2","2","2",NA,"11","2","4"
"4006","1","2","4","7","1","1","1","3","3","4"
"4007","1","2","4","3","3","1","1","1","2","1"
"4008","1","2","3","3","1","1","1","11","2","2"
"4009","1","2","4","1","1","1","2","5","1","4"
"4010","1","2","4","7","3","1","1","2","2","4"
"4011","1","2","4","7","1","1","1","1","2","1"
"4012","1","2","4","7","1","1","1","11","1","1"
"4013","1","2","2","3","2","4",NA,"11","2","4"
"4014","1","2","4","1","3","1","2","11","2","4"
"4015","1","2","4","7","1","2","3","6","2","3"
"4016","1","2","4","3","3","3","5","11","2","4"
"4017","1","2","4","1","3","1","2","11","1","4"
"4018","1","2","4","3","1","2","3","6","2","4"
"4019","1","2","4","7","1","1","1","1","2","4"
"4020","1","2","4","7","1","1","1","2","2","4"
"4021","1","2","4","1","2","5","7","11","2","4"
"4022","1","2","3","3","1","1","1","1","2","4"
"4023","1","2","4","1","2","1","2","5","1","1"
"4024","1","2","4","1","1","1","1","1","2","4"
"4025","1","2","4","3","1","1","2","11","2","1"
"4026","1","2","2","7","1","1","1","1","2","1"
"4027","1","2","4","3","1","1","1","1","2","4"
"4028","1","2","4","3","1","1","1","1","2","1"
"4029","1","2","4","2","2","1","1","1","2","4"
"4030","1","2","2","1","1",NA,NA,"11","2","4"
"4031","1","2","4","7","1","2","4","9","2","1"
"4032","1","2","4","2","1",NA,NA,"11","2","4"
"4033","1","2","4","7","2","1","1","1","2","4"
"4034","1","2","4","1","2",NA,NA,"11","2","4"
"4035","1","2","4","1","1","1","1","1","2","4"
"4036","1","2","4","3","1","1","1","4","3","4"
"4037","1","2","4","1","3","2","3","7","3","4"
"4038","1","2","4","1","2","1","1","11","1","4"
"4039","1","2","4","1","3","1","1","11","2","2"
"4040","1","2","4","3","2","1","1","3","3","4"
"4041","1","2","4","1","3","1","1","11","1","4"
"4042","1","2","4","3","3","1","1","11","1","4"
"4043","1","2","1","1","2","2","3","7","3","4"
"4044","1","2","4","1","1","1","1","1","2","2"
"4045","1","2","2","2","1","1","1","2","2","4"
"4046","1","2","4","4","1","2","3",NA,"3","4"
"4047","1","2","2","1","1","1","2","11","2","4"
"4048","1","2","4","1","1","1","1","1","2","4"
"4049","1","1","4","2","1","1","1","1","2","4"
"4050","1","2","4","2","1","1","1","11","1","3"
"4051","1","2","4","2","1","4","6","11","4","4"
"4052","1","2","4","7","2","1","1","3","3","4"
"4053","1","2","4","7","3","1","1","11","1","4"
"4054","1","2","4","1","1","1","2","11","2","4"
"4055","1","2","4","5","1","2","3","11","2","3"
"4056","1","2","4","3","2","1","1","1","2","4"
"4057","1","2","4","3","1","1","1","1","2","4"
"4058","1","2","4","3","1","1","1","2","2","4"
"4059","1","2","4","3","1","1","1","2","2","4"
"4060","1","2","4","1","1","1","1","11","1","4"
"4061","1","2","4","3","3","1","1","2","2","4"
"4062","1","2","4","1","2","2","4","9","2","4"
"4063","1","2","4","1","2","1","1","1","2","4"
"4064","1","2","1","7","3","1","1","2","2","4"
"4065","1","2","4","1","1","1","2","5","1","1"
"4066","1","2","4","1","2","2",NA,"11","2","4"
"4067","1","2","1","7","2","2",NA,"11","2","1"
"4068","1","2","4","1","2","3","5","11","2","4"
"4069","1","2","3","3","1","2",NA,"11","2","4"
"4070","1","2","4","1","1","1","1","11","2","3"
"4071","1","2","4","7","2","1","1","1","2","1"
"4072","1","2","4","1","3","1","1","1","2","2"
"4073","1","2","4","3","1","1","2","5","1","4"
"4074","1","2","4","1","2","2","4","9","2","1"
"4075","1","2","4","1","1","1","1","3","3","4"
"4076","1","2","4","7","1","1","1","11","1","4"
"4077","1","2","4","1","2","2","3","6","2","1"
"4078","1","2","4","1","3","1","1","1","2","4"
"4079","1","2","4","3","3","1","1","11","1","4"
"4080","1","2","4","1","1","3","5","11","1","4"
"4081","1","2","4","7","1","2","3","11","2","4"
"4082","1","2","4","1","1","2","3","6","2","4"
"4083","1","2","4","1","1","1","1","2","2","3"
"4084","1","2","4","1","1",NA,NA,"11","2","4"
"4085","1","2","4","1","1","1","1","4","3","2"
"4086","1","2","4","1","3","3","5","11","2","4"
"4087","1","2","4","2","3","1","1","2","2","4"
"4088","1","2","4","7","3","2","3","6","2","4"
"4089","1","2","4","1","2","1","1","1","2","4"
"4090","1","2","4","3","3","1","1","11","1","1"
"4091","1","2","3","7","3","1","1","4","3","4"
"4092","1","2","4","1","2","3","5","11","1","4"
"4093","1","2","4","4","1","1","1","3","3","4"
"4094","1","2","4","7","3","1","1","3","3","2"
"4095","1","2","4","7","1","1","1","3","3","4"
"4096","1","2","4","7","1","1","1","11","1","4"
"4097","1","2","4","3","1","1","1","2","2","4"
"4098","1","2","4","7","3","3","5","11","2","3"
"4099","1","2","4","3","2","1","1","11","1","4"
"4100","1","2","4","2","3","1","1","11","1","4"
"4101","1","2","4","6","1","5","7","11","2","1"
"4102","1","2","4","7","1","1","1","1","2","4"
"4103","1","2","4","1","3","1","1","3","3","4"
"4104","1","2","4","1","3","1","1","3","3","4"
"4105","1","2","3","7","3","1","1","2","2","1"
"4106","1","2","4","7","1","1","1","11","1","1"
"4107","1","2","4","3","1","1","1","2","2","4"
"4108","1","2","4","3","1","1","1","2","2","4"
"4109","1","2","4","3","1","1","1","3","3","4"
"4110","1","2","4","1","1","1","1","1","2","4"
"4111","1","2","4","2","3","1","1","11","1","2"
"4112","1","2","4","7","2","1","2","11","2","1"
"4113","1","2","4","3","1","1","2","11","2","4"
"4114","1","2","4","1","3","1","1","11","1","4"
"4115","1","2","4","2","1","1","1","2","2","4"
"4116","1","2","4","7","2","1","1","1","2","4"
"4117","1","2","4","1","1","2","3","7","3","4"
"4118","1","2","4","7","1","1","1","11","2","1"
"4119","1","2","4","1","1","1","2","5","1","4"
"4120","1","2","4","3","2","1","1","1","2","4"
"4121","1","2","4","1","3","1","1","11","1","3"
"4122","1","2","4","1","3","1","1","11","1","2"
"4123","1","2","4","1","3","1","1","11","1","2"
"4124","1","2","4","5","2","1","1","11","1","4"
"4125","1","2","4","1","3","1","1","11","2","4"
"4126","1","2","2","5","1","2","4","9","2","4"
"4127","1","2","4","1","2","2","3","6","2","4"
"4128","1","2","2","3","3","1","1","11","1","1"
"4129","1","2","4","1","3","2","3","6","2","2"
"4130","1","2","3","7","1","1","1","2","2","4"
"4131","1","2","4","2","3","1","1","11","1","4"
"4132","1","2","4","2","3","1","1","2","2","1"
"4133","1","2","4","7","1","2","3","11","2","4"
"4134","1","2","4","7","1","2","3","6","2","1"
"4135","1","2","4","7","3","3","5","10","2","4"
"4136","1","2","4","3","3","1","2","5","1","4"
"4137","1","2","4","3","2","1","1","11","1","4"
"4138","1","2","4","2","2","1","1","1","2","4"
"4139","1","2","4","5","3","1","1","3","3","4"
"4140","1","2","4","6","1","1","1","11","2","1"
"4141","1","2","4","7","3","3","5","11","4","4"
"4142","1","2","4","1","3","1","1","2","2","4"
"4143","1","2","4","1","3","1","1","2","2","4"
"4144","1","2","4","7","3","1","1","3","3","4"
"4145","1","2","4","7","1","1","1","11","1","4"
"4146","1","2","4","7","1","1","1","1","2","4"
"4147","1","2","4","1","1","1","1","1","2","1"
"4148","1","2","4","2","2","1","1","1","2","1"
"4149","1","2","4","3","1","2","3","6","2","4"
"4150","1","2","3","7","1","2","3","6","2","4"
"4151","1","2","4","1","3","1","1","2","2","4"
"4152","1","2","4","1","3","3","5","11","1","4"
"4153","1","2","4","1","3","3","5","11","1","4"
"4154","1","2","4","7","1","1","1","2","2","4"
"4155","1","2","4","1","1","1","1","11","1","4"
"4156","1","2","4","7","1","2","3","6","2","4"
"4157","1","2","4","3","1",NA,NA,"11","2","4"
"4158","1","2","4","7","1","1","1","4","3","4"
"4159","1","2","4","7","2","1","1","11","1","1"
"4160","1","2","4","7","2","1","2","5","1","4"
"4161","1","2","4","1","2","1","1","1","2","3"
"4162","1","2","3","3","1","2","3","6","2","4"
"4163","1","2","2","2","1","1","1","11","1","4"
"4164","1","2","2","1","3","1","1","2","2","4"
"4165","1","2","4","7","2","1","1","11","1","4"
"4166","1","2","4","1","3","1","1","1","2","4"
"4167","1","2","4","1","3","1","1","1","2","4"
"4168","1","2","4","7","1","2","3",NA,"3","1"
"4169","1","2","4","1","3","1","1","2","2","4"
"4170","1","1","4","1","1","1","1","1","2","3"
"4171","1","1","4","1","1","1","2","5","1","1"
"4172","1","1","4","4","3","1","1","11","2","4"
"4173","1","1","4","1","2","1","1","11","1","4"
"4174","1","1","4","2","1","1","1","3","3","1"
"4175","1","1","4","3","1","1","1","1","2","4"
"4176","1","1","4","1","1","2","3","7","3","4"
"4177","1","1","4","3","1","2","3","7","3","2"
"4178","1","1","4","1","2","1","1","1","2","4"
"4179","1","1","4","5","1","2","3","6","2","1"
"4180","1","1","4","5","1","1","1","11","2","1"
"4181","1","1","4","1","3","1","2","5","1","4"
"4182","1","1","4","2","1","2","3","6","2","4"
"4183","1","1","4","1","1","1","1","11","2","3"
"4184","1","1","4","2","3","1","1","2","2","4"
"4185","1","1","3","1","1","2","3","7","3","1"
"4186","1","1","4","3","2","2","3","7","3","4"
"4187","1","1","2","1","2","1","1","11","2","1"
"4188","1","1","3","7","3","1","1","1","2","3"
"4189","1","1","4","2","2","1","1","3","3","4"
"4190","1","1","2","5","1","2","4","11","3","1"
"4191","1","1","1","6","3","1","1","1","2","1"
"4192","1","1","4","7","1","1","1","4","3","4"
"4193","1","1","2","7","2","2","3","7","3","1"
"4194","1","1","4","2","1","2","3","6","2","4"
"4195","1","1","4","6","2","2","3",NA,"3","1"
"4196","1","1","4","1","3","2","3","7","3","4"
"4197","1","1","4","1","1","1","1","1","2","4"
"4198","1","1","4","1","2","1","1","3","3","4"
"4199","1","1","4","1","1","2","3",NA,"3","4"
"4200","1","1","4","7","3","1","1","1","2","4"
"4201","1","1","4","1","2","1","1","11","2","4"
"4202","1","1","4","5","2","3","5","10","2","4"
"4203","1","1","4","2","1","1","2","5","1","4"
"4204","1","1","3","1","1","2","4","9","2","4"
"4205","1","1","4","7","2","1","1","11","2","4"
"4206","1","1","4","2","1","2","3","6","2","2"
"4207","1","1","4","3","1","1","1","1","2","4"
"4208","1","1","4","5","2","1","1","2","2","4"
"4209","1","1","4","1","1","1","1","3","3","4"
"4210","1","1","4","2","1","1","1","3","3","2"
"4211","1","1","2","6","2","4","6","11","2","1"
"4212","1","1","4","2","2","2","4","11","3","3"
"4213","1","1","4","1","1","2","3","6","2","4"
"4214","1","1","4","7","3","2","4","11","3","3"
"4215","1","1","4","1","1","1","1","2","2","4"
"4216","1","1","4","5","1","1","1","1","2","4"
"4217","1","1","4","1","1","1","1","2","2","4"
"4218","1","1","4","1","1","1","1","3","3","3"
"4219","1","1","4","1","1","2","3","11","2","4"
"4220","1","1","4","6","1","2","3","11","2","4"
"4221","1","1","4","5","1","3","5","11","2","4"
"4222","1","1","4","6","3","3","5","11","2","4"
"4223","1","1","4","6","3","1","1","1","2","4"
"4224","1","1","4","1","3","1","1","1","2","4"
"4225","1","1","4","1","3","3","5","11","2","4"
"4226","1","1","4","5","1","3","5","10","2","3"
"4227","1","1","4","1","1","3","5","11","1","4"
"4228","1","1","4","5","3","1","1","1","2","4"
"4229","1","1","2","2","3","1","1","2","2","4"
"4230","1","1","4","1","2","4","6","11","4","3"
"4231","1","1","4","2","2","2",NA,"11","4","2"
"4232","1","1","4","1","3","1","1","3","3","4"
"4233","1","1","1","7","1","1","1","11","2","1"
"4234","1","1","4","2","1","3","5","10","2","4"
"4235","1","1","2","2","1","2","3","7","3","4"
"4236","1","1","4","7","3","2","3","11","2","2"
"4237","1","1","4","7","2","1","1","1","2","4"
"4238","1","1","1","6","1","2","3","6","2","1"
"4239","1","1","1","6","1","2","3","6","2","1"
"4240","1","1","3","5","1","2","3",NA,"3","4"
"4241","1","1","4","2","3","1","1","11","1","4"
"4242","1","1","4","6","1","1","1","4","3","1"
"4243","1","1","4","1","2","2","3","7","3","3"
"4244","1","1","4","1","1","5","7","11","2","4"
"4245","1","1","4","1","3","1","1","1","2","1"
"4246","1","1","4","2","1","1","2","11","3","4"
"4247","1","1","3","3","2","1","1","1","2","4"
"4248","1","1","3","3","2","1","1","3","3","4"
"4249","1","1","4","1","3","1","1","3","3","4"
"4250","1","1","2","6","1","2","3",NA,"3","4"
"4251","1","1","4","2","3","1","1","3","3","4"
"4252","1","1","4","2","1","2","3","6","2","1"
"4253","1","1","4","7","1","1","1","1","2","4"
"4254","1","1","4","2","1","1","1","1","2","3"
"4255","1","1","4","1","1","1","1","11","1","4"
"4256","1","1","3","2","1","3","5","10","2","4"
"4257","1","1","4","5","1","2","3","6","2","4"
"4258","1","1","4","2","3","2","4","9","2","4"
"4259","1","1","4","3","2","2",NA,"11","3","4"
"4260","1","1","4","2","3","1","2","5","1","4"
"4261","1","1","4","1","2","3","5","11","2","3"
"4262","1","1","4","1","1","2","3","11","2","4"
"4263","1","1","4","6","2","3","5","11","2","4"
"4264","1","1","4","6","3","1","1","11","1","4"
"4265","1","1","4","1","1","2","3","7","3","4"
"4266","1","1","4","1","3","1","1","1","2","1"
"4267","1","1","4","2","1","2","3","11","2","4"
"4268","1","1","3","7","1","2",NA,"11","2","4"
"4269","1","1","3","7","2","1","1","1","2","4"
"4270","1","1","4","2","1","2","3","11","2","2"
"4271","1","1","4","7","1","1","1","1","2","4"
"4272","1","1","1","1","1","2","3","11","2","1"
"4273","1","1","4","3","3","2","3","6","2","3"
"4274","1","1","4","3","1","1","1","11","1","4"
"4275","1","1","4","6","2","1","1","2","2","4"
"4276","1","1","4","5","1","2","3","6","2","4"
